P_NAME,P_STATUS,P_MASS,P_MASS_ERROR_MIN,P_MASS_ERROR_MAX,P_RADIUS,P_RADIUS_ERROR_MIN,P_RADIUS_ERROR_MAX,P_YEAR,P_UPDATED,P_PERIOD,P_PERIOD_ERROR_MIN,P_PERIOD_ERROR_MAX,P_SEMI_MAJOR_AXIS,P_SEMI_MAJOR_AXIS_ERROR_MIN,P_SEMI_MAJOR_AXIS_ERROR_MAX,P_ECCENTRICITY,P_ECCENTRICITY_ERROR_MIN,P_ECCENTRICITY_ERROR_MAX,P_INCLINATION,P_INCLINATION_ERROR_MIN,P_INCLINATION_ERROR_MAX,P_OMEGA,P_OMEGA_ERROR_MIN,P_OMEGA_ERROR_MAX,P_TPERI,P_TPERI_ERROR_MIN,P_TPERI_ERROR_MAX,P_ANGULAR_DISTANCE,P_IMPACT_PARAMETER,P_IMPACT_PARAMETER_ERROR_MIN,P_IMPACT_PARAMETER_ERROR_MAX,P_TEMP_MEASURED,P_GEO_ALBEDO_ERROR_MIN,P_GEO_ALBEDO_ERROR_MAX,P_DETECTION,S_NAME,S_RA,S_DEC,S_MAG,S_DISTANCE,S_DISTANCE_ERROR_MIN,S_DISTANCE_ERROR_MAX,S_METALLICITY,S_METALLICITY_ERROR_MIN,S_METALLICITY_ERROR_MAX,S_MASS,S_MASS_ERROR_MIN,S_MASS_ERROR_MAX,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_TYPE,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,S_TEMPERATURE_ERROR_MIN,S_TEMPERATURE_ERROR_MAX,S_LOG_G,S_ALT_NAMES,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TYPE,S_RADIUS_EST,S_TYPE_TEMP,S_RA_H,S_RA_T,S_DEC_T,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,P_ESI,S_CONSTELLATION,S_CONSTELLATION_ABR,S_CONSTELLATION_ENG,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
Kepler-639 b,3.0,5.508594936,-1.943836068,3.064497578,2.37652,-0.3363,0.54929,2016.0,2016-05-10,10.214205,-2.131e-05,2.131e-05,0.28746,-0.0369,0.1669,0.03352,-0.028839999999999998,0.17564,74.5478,-1.828,1.6524,160.94,-15.419999999999998,21.22,2452115.5,-0.242,0.242,0.29359999999999997,0.056400000000000006,-0.17859999999999998,0.238,0.0,0.0,0.0,Transit,Kepler-639,292.18689,41.727039,13.336,680.0,-94.49,136.07,0.23,-0.073,0.078,1.14,-0.06,0.09,1.29,-0.18,0.26,G0 V,4.37,-1.7,1.16,5896.0,-59.62,76.96,4.27,",",2.3926856599999997,7.32131624,3.221649618,1.5400071199999998,0.010898874694,0.096223442,0.096223442,0.096223442,0.096223445,194.59702,194.59702,194.59702,951.54418,951.54418,951.54418,Superterran,1.29,G,19.479127,19 28 44.8568,+41 43 37.3404,1.8017643,1.0001852,2.34931,1.2668544,2.2273596,1.3394872,2.2273596,1.2228822,2.2273596,3.624205,2.5955366,0.47782994,0.0,0.0,Hot,0.0,0.24308107,Cygnus,Cyg,Swan,2.37652,6.2425017,0.096223442
Kepler-640 b,3.0,36.335369240000006,-18.702906684,21.332615774,2.55588,-0.2242,0.07847,2016.0,2016-05-10,22.24814,-3.515e-05,3.515e-05,0.31579999999999997,-0.00598,0.13620000000000002,0.0392,-0.0376,0.1126,89.24000000000001,-0.046200000000000005,0.040400000000000005,176.64,-0.518,0.704,2452262.84,-4.08,4.08,0.305,0.27680000000000005,-0.13240000000000002,0.14040000000000002,0.0,0.0,0.0,Transit,Kepler-640,296.03219,42.13168,13.721,538.0,-16.46,19.13,0.15,-0.084,0.078,1.01,-0.03,0.03,0.94,-0.03,0.03,G0 V,2.09,-0.759,1.45,5653.0,-62.83,72.44,4.5,",",3.31432438,22.09623018,16.95428965,13.7280659284,0.011744448,0.15529084,0.15529084,0.15529084,0.15529084,33.524989,33.524989,33.524989,613.03754,613.03754,613.03754,Neptunian,0.94,G,19.73548,19 44 07.7295,+42 07 54.0480,0.80846327,0.67982483,1.6071926,0.86108535,1.5237646,0.91065322,1.5237646,0.83122724,1.5237646,2.4276939,1.6420738,0.40584139,0.0,0.0,Hot,0.0,0.26551079,Cygnus,Cyg,Swan,2.55588,7.063293,0.15529084
Kepler-641 b,3.0,13.517860716000001,-8.173264849999999,11.073763176000002,1.84965,-0.24662,0.31388,2016.0,2016-05-10,9.4896157,-2.398e-05,2.398e-05,0.2762,-0.036578,0.16655800000000004,0.01792,-0.01964,0.12024000000000001,65.862,-1.512,1.598,160.94,-15.419999999999998,21.22,2452115.5,-0.242,0.242,0.25579999999999997,0.4311999999999999,-0.2372,0.2246,0.0,0.0,0.0,Transit,Kepler-641,291.82348,42.516216,13.774,673.0,-84.25,115.44,0.15,-0.091,0.094,1.02,-0.04,0.05,1.13,-0.14,0.19,G0 V,7.08,-3.55,2.4,5713.0,-83.52,81.57,4.33,",",2.0603029499999996,6.282540506,2.458979832,0.975687912,0.010773991734,0.088282651,0.088282651,0.088282651,0.088282653,156.36937,156.36937,156.36937,900.91296,900.91296,900.91296,Superterran,1.13,G,19.4549,19 27 17.6393,+42 30 58.3776,1.2187158,0.83171037,1.9629428,1.0534661,1.8610482,1.1140463,1.8610482,1.0169286,1.8610482,2.9806775,1.8263584,0.49899605,0.0,0.0,Hot,0.0,0.2707392,Lyra,Lyr,Lyre,1.84965,4.0789714,0.088282651
Kepler-642 b,3.0,86.86747765999999,-33.845503724000004,94.14955279199998,2.90339,-0.5605,1.30036,2016.0,2016-05-10,4.4174586,-6.6e-06,6.6e-06,0.49702,-0.05863999999999999,0.20264000000000001,0.01134,-0.0044340000000000004,0.006560000000000001,88.6654,-0.08120000000000001,0.0674,172.12,-52.260000000000005,40.8,2452407.2399999998,-0.15472000000000002,0.17472000000000001,0.2085,0.22782,-0.13646,0.13641999999999999,0.0,0.0,0.0,Transit,Kepler-642,293.83456,42.624962,13.343,1022.0,-200.31,448.37,0.06,-0.138,0.13,1.4,-0.16,0.23,1.66,-0.32,0.74,G0 V,1.95,-0.454,0.62,6570.0,-201.09,133.26,4.14,",",1.9595039140000001,4.579955182,0.8549421479999999,0.2590002898,0.0362135282,0.058929654,0.058929654,0.058929654,0.058929655,1324.642,1324.642,1324.642,1536.9847,1536.9847,1536.9847,Neptunian,1.66,F,19.588972,19 35 20.2978,+42 37 29.8632,4.6000897,1.534817,3.5590431,1.9439942,3.3742983,2.0543768,3.3742983,1.8763218,3.3742983,5.7909114,8.8481346,0.44730795,0.0,0.0,Hot,0.0,0.21426377,Cygnus,Cyg,Swan,2.90339,8.7701168,0.058929654
Kepler-643 b,3.0,12.02851866,-2.6176314460000003,7.235672274,10.15626,-0.26904,0.34751,2016.0,2016-05-10,16.338896,-1.826e-05,1.826e-05,0.16312000000000001,-0.00608,0.13614,0.00882,-0.0044340000000000004,0.006560000000000001,88.77080000000001,-0.1962,0.18240000000000003,111.71020000000001,-52.260000000000005,40.8,2452089.1399999997,-129.28000000000003,143.28000000000003,0.16829999999999998,0.166,-0.176,0.172,0.0,0.0,0.0,Transit,Kepler-643,290.32732,42.898281,13.781,1029.0,-26.94,35.87,0.13,-0.111,0.078,1.0,-0.04,0.07,2.52,-0.07,0.08,G0 V,12.02,-2.3,1.8,4908.0,-47.77,45.26,3.64,",",1.706746814,3.1619011020000003,1.2017820399999999,0.509730071,0.0052125556,0.1259867,0.1259867,0.1259867,0.12598671,207.9977,207.9977,207.9977,967.51909,967.51909,967.51909,Jovian,2.52,K,19.355156,19 21 18.5616,+42 53 53.8116,3.3014745,1.4293137,3.4686211,1.8104397,3.2885627,1.916156,3.2885627,1.7477876,3.2885627,4.9058893,0.45508689,0.54142992,0.0,0.0,Hot,0.0,0.09045403,Lyra,Lyr,Lyre,10.15626,73.50441,0.1259867
Kepler-644 b,3.0,51.669933639999996,-25.923322992,81.26544132000001,3.15001,-0.60534,1.15463,2016.0,2016-05-10,3.1739171,-4.23e-06,4.23e-06,0.48191459999999997,-0.06682,0.21088,0.029679999999999995,-0.02084,0.0159,89.7054,-0.4154,0.12240000000000002,197.34520000000003,-56.260000000000005,34.8,2452783.96,-0.220018,0.220018,0.37522,0.23840000000000003,-0.1264,0.128,0.0,0.0,0.0,Transit,Kepler-644,295.47574,43.493137,13.949,1413.0,-275.94,515.33,0.08,-0.149,0.14,1.49,-0.17,0.22,1.81,-0.35,0.67,G0 V,1.62,-0.32,0.52,6747.0,-238.58,156.03,4.09,",",1.5532867339999998,2.597725582,1.035400192,0.47369658719999996,0.03591521446,0.048265339,0.048265339,0.048265339,0.04826534,2611.0664,2611.0664,2611.0664,1821.1654,1821.1654,1821.1654,Neptunian,1.81,F,19.698384,19 41 54.1820,+43 29 35.2932,6.0825913,1.7476555,4.043483,2.2135651,3.8335927,2.3389688,3.8335927,2.1364569,3.8335927,6.6589858,12.244301,0.44279845,0.0,0.0,Hot,0.0,0.20411392,Cygnus,Cyg,Swan,3.15001,10.072062,0.048265339
Kepler-645 b,3.0,8.58008494,-1.041204552,1.118754568,2.09627,-0.28025,0.62776,2016.0,2016-05-10,3.2758226,-4.77e-06,4.77e-06,0.6274,-0.05704,0.18704,0.01134,-0.0044340000000000004,0.006560000000000001,88.73880000000001,-0.5662,0.38839999999999997,172.12,-52.260000000000005,40.8,2452617.44,-0.254,0.274,0.5590999999999999,0.08960000000000001,-0.1524,0.168,0.0,0.0,0.0,Transit,Kepler-645,290.32277,44.035809,13.992,901.0,-129.4,268.27,-0.01,-0.189,0.127,1.13,-0.09,0.14,1.21,-0.16,0.36,G0 V,2.95,-1.22,1.47,6170.0,-162.1,144.24,4.33,",",1.8479920799999998,3.5365468800000004,1.167234338,0.4110964418,0.025395652819999996,0.044952027,0.044952027,0.044952027,0.044952028,940.80903,940.80903,940.80903,1410.9781,1410.9781,1410.9781,Superterran,1.21,F,19.354852,19 21 17.4675,+44 02 08.9124,1.9010785,1.0103592,2.3587838,1.2797312,2.2363419,1.352797,2.2363419,1.2352586,2.2363419,3.7227493,4.1436971,0.44622578,0.0,0.0,Hot,0.0,0.25129549,Cygnus,Cyg,Swan,2.09627,5.0447392,0.044952027
Kepler-646 b,3.0,7.6482130040000005,-2.837568384,3.4897514420000006,1.99538,-0.19057,0.36993,2016.0,2016-05-10,15.873646,-4.3e-05,4.3e-05,0.3012,-0.005980000000000001,0.13618000000000002,0.04898,-0.03666,0.1116,74.0904,-1.813,1.5874000000000001,161.25799999999998,-0.48200000000000004,0.63,2451884.84,-7.88,7.88,0.25460000000000005,0.14020000000000002,-0.1748,0.1828,0.0,0.0,0.0,Transit,Kepler-646,290.47134,44.387085,13.766,513.0,-48.6,77.49,-0.07,-0.192,0.162,0.93,-0.06,0.06,0.91,-0.08,0.13,G0 V,4.57,-2.78,4.74,5634.0,-139.42,117.96,4.49,",",1.531348622,3.099240912,1.2194644380000002,0.5307736980000001,0.010060084082,0.12062991,0.12062991,0.12062991,0.12062991,51.372275,51.372275,51.372275,682.06711,682.06711,682.06711,Superterran,0.91,G,19.364757,19 21 53.1250,+44 23 13.5060,0.74754751,0.65444418,1.5480395,0.82893792,1.4676821,0.87667091,1.4676821,0.80019664,1.4676821,2.3344425,1.5462164,0.44981975,0.0,0.0,Hot,0.0,0.28044851,Cygnus,Cyg,Swan,1.99538,4.6394796,0.12062991
Kepler-647 b,3.0,17.43286614,-8.683060972,11.537792068,1.16584,-0.1121,0.13452,2016.0,2016-05-10,16.225465,-0.0001556,0.0001556,0.6652,-0.05704,0.18704,0.00834,-0.004834,0.006500000000000001,80.9404,-0.4532,0.2898,142.07999999999998,-18.82,21.22,2452115.5,-0.242,0.242,0.6168,0.16799999999999998,-0.21200000000000002,0.21200000000000002,0.0,0.0,0.0,Transit,Kepler-647,284.7883,44.591675,13.965,789.0,-70.74,93.38,-0.14,-0.12,0.117,1.03,-0.05,0.06,1.07,-0.09,0.13,G0 V,4.27,-2.2,1.84,6020.0,-72.51,81.21,4.39,",",2.93455346,10.459089539999999,3.410042618,1.1977378158,0.024619717819999998,0.12664462,0.12664462,0.12664462,0.12664462,83.997951,83.997951,83.997951,771.28002,771.28002,771.28002,Terran,1.07,F,18.985887,18 59 09.1944,+44 35 30.0300,1.3472313,0.85836145,2.0103182,1.0872139,1.9059646,1.1494269,1.9059646,1.0494566,1.9059646,3.133898,3.104964,0.46015968,0.0,0.0,Hot,0.0,0.30741183,Lyra,Lyr,Lyre,1.16584,1.6844027,0.12664462
Kepler-648 b,3.0,24.003642239999998,-9.104500884,11.607078574,3.21727,-0.23541,0.12331,2016.0,2016-05-10,17.421175,-2.066e-05,2.066e-05,0.16760000000000003,-0.006,0.13620000000000002,0.020579999999999998,-0.0045,0.01544,81.42639999999999,-0.869,0.9134,176.64,-5.5200000000000005,4.9399999999999995,2453645.6,-1.834,1.834,0.25839999999999996,0.43420000000000003,-0.18080000000000002,0.18080000000000002,0.0,0.0,0.0,Transit,Kepler-648,283.89965,45.016888,13.939,665.0,-23.65,24.26,0.21,-0.076,0.071,1.05,-0.03,0.03,0.98,-0.03,0.03,G0 V,1.82,-0.581,1.12,5741.0,-51.62,54.98,4.48,",",2.2078450500000004,6.789306806000001,2.331847304,0.8743135744000001,0.011762386339999998,0.13364651,0.13364651,0.13364651,0.13364651,52.333013,52.333013,52.333013,685.23391,685.23391,685.23391,Neptunian,0.98,G,18.926645,18 55 35.9208,+45 01 00.7968,0.93474034,0.72717697,1.7149118,0.9210607,1.6258923,0.97400183,1.6258923,0.88911175,1.6258923,2.6104132,1.9349675,0.40175982,0.0,0.0,Hot,0.0,0.22449085,Lyra,Lyr,Lyre,3.21727,10.439906,0.13364651
Kepler-649 b,3.0,18.62917064,-5.653524504000001,5.884267631999999,2.26442,-0.12331,0.13452,2016.0,2016-05-10,29.907227,-5.373e-05,5.373e-05,0.33256,-0.00898,0.14,0.06338200000000001,-0.044024,0.17802,89.0198,-0.833,0.4768,176.64,-0.32,2.518,2452262.84,-4.08,4.08,0.32080000000000003,0.534,-0.158,0.168,0.0,0.0,0.0,Transit,Kepler-649,285.65594,45.079556,13.437,525.0,-29.39,32.74,-0.17,-0.122,0.112,0.97,-0.05,0.04,0.94,-0.05,0.06,G0 V,2.95,-1.37,2.27,5871.0,-54.67,62.24,4.48,",",2.43155094,6.83572776,2.36053307,0.9641407806,0.012132351481999998,0.18661687,0.18661687,0.18661687,0.18661688,27.007902,27.007902,27.007902,580.78799,580.78799,580.78799,Superterran,0.94,G,19.04373,19 02 37.4282,+45 04 46.4016,0.94057336,0.72374745,1.7010449,0.91671351,1.6127453,0.96929261,1.6127453,0.88489807,1.6127453,2.6185454,2.3561151,0.42408452,0.0,0.0,Hot,0.0,0.28855439,Lyra,Lyr,Lyre,2.26442,5.7508411,0.18661687
Kepler-65 b,3.0,7.6482130040000005,-2.837568384,3.489751442,1.42367,-0.03363,0.03363,2012.0,2014-05-14,2.15491,-5e-06,5e-06,0.035,-0.001,0.002,0.06999999999999999,-0.017800000000000003,0.10600000000000001,87.97000000000001,-0.74,0.662,84.53999999999999,-1.4860000000000002,1.6059999999999999,2453014.26,-0.24840000000000004,0.3086,0.114,0.16,-0.11,0.2,0.0,0.0,0.0,Transit,Kepler-65,288.6887,41.151173,11.018,306.39,-2.71,2.71,0.17,-0.06,0.06,1.25,-0.06,0.06,1.41,-0.03,0.03,G0 V,2.9,-0.7,0.7,6211.0,-66.0,66.0,4.23,",",1.8783909820000002,4.764467231999999,1.9586363079999998,0.8533446359999999,0.010060084082,0.035,0.035,0.035,0.035000001,2163.8986,2163.8986,2163.8986,1737.6173,1737.6173,1737.6173,Terran,1.41,F,19.245914,19 14 45.2916,+41 09 04.2228,2.6507757,1.1900925,2.7761495,1.5073816,2.6320426,1.5933939,2.6320426,1.4549882,2.6320426,4.3959249,4.5982159,0.46018011,0.0,0.0,Hot,0.0,0.28281453,Lyra,Lyr,Lyre,1.42367,2.6154425,0.035
